4175,4,4,2,2,5,4,3,5,1,3,5,2,1,1,1,1,5,5,5,4,5,2,2,1,3,2,5,4,2,2,
4176,3,1,4,1,2,1,3,4,1,1,3,4,1,2,4,4,2,5,2,5,5,3,4,3,4,5,4,5,2,3,
4177,5,5,2,2,1,5,1,2,3,2,1,4,1,3,4,3,4,3,2,5,4,1,4,3,4,2,5,3,2,3,
4178,3,3,3,3,2,2,1,2,5,3,5,5,3,4,2,2,5,5,2,5,4,5,4,2,4,1,3,4,3,2,
4179,2,5,3,3,1,3,1,1,3,4,1,2,1,4,3,5,2,3,3,2,5,5,5,3,5,5,1,5,2,1,
4180,1,4,4,1,1,4,2,1,2,5,2,5,4,1,4,5,4,3,1,3,4,4,2,4,3,1,4,1,3,3,
4181,5,1,5,1,2,3,5,2,2,3,2,2,4,5,2,2,1,4,3,2,4,3,5,1,2,2,5,5,5,2,
4182,4,5,5,3,1,4,5,2,1,2,2,1,4,2,2,4,3,3,2,5,5,1,2,1,5,4,1,1,3,1,
4183,5,5,1,3,2,5,1,1,2,4,5,5,1,2,5,5,1,1,5,3,2,1,2,1,2,4,3,3,3,4,
4184,5,1,4,2,4,3,3,1,3,5,1,3,4,1,3,4,1,4,2,3,1,5,1,2,2,2,5,1,3,1,
4185,4,4,3,4,3,1,3,2,2,3,1,2,3,2,1,2,5,4,5,4,2,1,1,1,4,1,4,1,1,3,
4186,4,5,1,4,4,2,5,3,5,1,5,4,2,5,1,5,2,4,2,3,2,4,4,3,3,1,3,5,3,2,
4187,3,1,2,4,1,1,5,2,5,3,1,3,1,1,4,1,5,1,3,5,5,5,4,3,5,5,2,3,2,4,
4188,3,1,3,4,2,4,3,2,5,1,3,1,3,5,4,1,4,4,2,3,2,5,3,5,5,4,5,4,4,1,
4189,2,5,4,2,4,1,4,3,2,4,1,5,5,3,3,3,2,1,2,4,3,2,4,3,4,5,5,2,1,1,
4190,4,5,3,4,4,5,3,2,3,4,5,5,2,5,3,3,5,1,4,2,4,4,2,4,3,5,1,5,3,1,
4191,4,5,4,1,3,5,3,1,5,4,1,3,5,4,3,4,4,4,1,4,4,5,5,5,1,1,4,4,3,2,
4192,4,1,2,4,4,2,3,2,2,3,2,1,5,2,5,4,4,5,4,3,4,4,4,3,3,5,3,4,5,3,
4193,2,5,3,1,1,3,1,5,1,2,2,4,1,5,2,5,4,2,4,1,1,4,4,3,1,5,1,4,2,3,
4194,1,2,4,2,4,5,5,1,5,3,5,1,3,3,5,1,2,4,2,2,3,3,4,4,5,5,2,5,3,1,
4195,4,4,3,3,2,5,3,2,4,3,3,3,3,3,3,1,5,5,2,4,5,1,5,3,3,2,2,4,2,5,
4196,1,1,5,2,4,2,4,3,5,3,4,2,4,5,2,2,4,4,2,4,3,3,2,2,5,2,1,3,1,1,
4197,1,5,5,2,5,1,2,5,3,1,2,1,1,3,5,2,4,5,4,5,3,1,2,2,4,1,4,2,1,5,
4198,4,3,4,4,5,5,1,4,3,3,2,3,4,2,2,3,1,3,4,4,4,4,5,4,2,3,4,1,2,5,
4199,5,4,2,2,3,5,2,4,3,1,3,1,3,5,4,5,2,5,4,1,4,5,2,3,1,3,3,5,3,1,
4200,4,4,1,5,3,3,2,3,5,4,5,3,3,3,4,3,4,1,4,2,4,5,2,1,4,2,2,2,4,4,
4201,3,1,2,2,5,4,4,1,4,4,5,3,4,4,2,2,2,3,3,2,1,5,5,1,5,2,2,2,1,4,
4202,1,3,3,4,2,1,1,4,4,1,5,5,2,1,1,3,3,2,3,3,5,5,4,1,2,5,5,2,4,2,
4203,4,2,1,4,3,2,1,3,5,4,1,2,4,5,2,3,2,1,5,5,4,1,4,1,3,1,4,5,2,5,
4204,3,3,4,2,2,3,1,5,3,4,5,2,4,1,3,1,2,2,1,4,4,5,4,3,1,2,2,4,2,5,
4205,3,2,2,3,2,2,4,4,5,1,3,1,5,2,4,3,1,5,1,2,1,2,4,4,4,3,1,1,3,2,
4206,1,5,5,2,4,5,1,5,3,5,2,4,2,4,4,2,2,1,5,4,2,1,1,4,4,1,2,5,1,2,
4207,3,2,4,5,2,2,5,1,4,2,5,3,5,5,3,5,5,5,5,4,3,1,1,3,3,3,3,3,1,4,
4208,2,1,3,3,5,1,5,2,2,2,3,5,3,5,4,4,2,1,2,1,1,3,2,5,5,4,5,5,5,3,
4209,3,5,5,1,5,3,2,1,4,1,1,2,1,4,1,2,4,1,5,1,1,2,5,1,5,1,2,3,4,2,
4210,4,4,4,4,1,4,1,4,4,3,1,1,1,4,3,5,2,1,3,2,5,2,5,2,1,4,1,2,3,4,
4211,1,4,2,2,1,2,4,1,3,4,4,2,1,5,2,5,1,4,2,2,4,2,3,5,2,5,4,2,2,1,
4212,3,5,1,1,5,5,4,5,5,1,5,5,4,5,5,5,5,5,3,3,2,5,1,1,5,2,3,1,2,3,
4213,3,5,1,5,5,1,1,1,1,1,5,2,5,1,2,4,4,3,1,1,3,1,4,4,5,3,1,3,3,3,
4214,4,1,3,4,4,1,5,3,3,3,3,3,1,1,1,5,2,5,3,1,1,5,4,4,1,5,4,5,4,1,
4215,2,3,5,1,3,3,4,1,3,3,2,4,5,5,3,1,1,2,5,2,4,3,1,3,5,3,3,5,1,1,
4216,3,3,4,2,4,3,1,4,4,5,3,3,2,3,1,1,1,4,1,4,3,1,4,3,3,4,4,5,1,3,
4217,2,4,5,1,3,5,3,3,5,4,5,4,1,4,3,2,3,3,4,2,4,1,2,5,5,1,3,1,1,1,
4218,2,2,4,4,1,1,3,5,2,3,2,4,4,4,5,5,4,5,4,1,3,3,3,2,4,5,4,4,3,1,
4219,2,1,5,2,5,2,3,4,3,4,4,1,4,5,5,3,3,3,1,3,4,2,5,5,1,3,3,3,5,3,
4220,5,2,2,1,1,1,5,5,3,5,5,3,2,1,3,3,4,4,5,2,5,5,5,5,5,4,4,2,3,1,
4221,2,3,2,4,4,1,1,1,3,4,4,2,5,2,5,1,5,2,3,5,3,2,2,4,4,5,1,2,5,3,
4222,4,4,1,1,4,2,5,1,3,5,3,4,4,2,1,5,1,5,1,4,4,5,5,2,1,5,2,4,5,3,
4223,5,2,4,4,3,1,4,1,3,4,4,5,1,4,2,1,4,3,3,2,1,4,5,4,4,2,5,3,2,1,
4224,5,1,2,4,1,5,3,3,4,3,2,1,2,4,2,5,2,3,5,2,1,3,2,5,1,2,2,4,1,3,
4225,2,1,5,1,1,5,4,5,3,5,3,2,4,3,1,3,1,1,4,1,4,5,3,2,1,5,2,3,4,4,
4226,5,2,3,4,1,2,1,2,3,2,4,5,1,2,1,4,1,2,3,5,2,5,2,1,4,2,1,3,4,5,
4227,3,3,2,2,3,1,2,5,1,4,5,5,1,1,2,1,1,2,1,3,3,4,2,4,3,2,4,3,4,5,
4228,4,2,5,1,3,3,2,2,4,1,2,5,3,1,5,1,3,5,5,2,4,3,1,1,1,5,4,5,1,1,
4229,4,3,1,3,1,4,5,1,1,3,5,4,5,4,4,5,5,2,2,3,3,3,2,5,4,5,4,4,3,3,
4230,1,2,5,3,5,1,3,2,3,1,3,4,4,2,3,4,4,4,3,2,5,1,4,3,5,4,3,1,4,4,
4231,3,2,3,5,5,4,5,1,1,5,3,5,2,3,4,2,3,5,4,4,3,2,2,4,4,5,1,1,5,1,
4232,5,4,3,5,2,4,5,4,4,1,5,4,3,5,1,2,2,3,3,4,3,1,5,5,5,5,1,4,3,4,
4233,1,2,5,4,2,2,5,5,5,4,1,1,1,1,4,5,4,4,4,4,4,1,1,1,5,1,2,1,1,4,
4234,3,5,3,1,3,2,5,4,2,5,5,4,4,1,1,2,3,5,1,2,4,4,4,3,2,5,2,4,5,4,
4235,5,5,3,2,1,2,3,4,1,4,4,3,1,2,5,5,3,3,1,1,4,1,4,5,2,2,5,2,3,5,
4236,3,3,4,2,4,1,2,3,2,2,2,4,1,5,1,4,5,5,4,4,5,1,2,5,1,2,5,3,3,5,
4237,2,1,5,4,1,1,2,2,1,1,3,4,3,4,1,1,1,5,4,5,4,4,3,5,3,3,3,4,4,5,
4238,2,5,4,2,4,1,5,1,1,4,3,3,4,3,5,5,1,4,4,3,2,5,5,1,4,5,5,3,3,4,
4239,5,4,4,3,5,2,3,5,4,5,1,5,1,5,5,1,4,5,1,2,1,3,2,5,5,5,1,2,3,4,
4240,4,5,2,5,5,5,1,5,5,5,1,1,5,3,2,1,4,1,5,4,4,5,2,2,3,5,3,1,1,1,
4241,1,3,3,1,5,4,1,4,4,4,5,4,5,4,2,5,5,2,3,4,5,3,4,4,2,3,1,1,2,3,
4242,2,5,1,4,4,3,2,2,5,3,5,1,1,5,5,1,2,3,4,3,1,1,1,3,5,3,5,4,2,3,
4243,3,4,3,2,1,3,1,1,2,2,3,3,2,4,5,3,4,2,2,3,4,3,3,2,4,1,4,2,5,2,
4244,1,1,2,2,4,5,1,1,5,5,5,2,1,1,2,3,2,5,4,5,4,1,3,5,4,5,3,4,2,3,
4245,3,1,5,5,4,5,5,5,4,5,2,5,3,3,3,5,2,5,3,1,4,4,3,3,2,4,1,5,5,3,
4246,2,5,5,5,5,5,2,2,5,5,4,3,3,1,3,1,5,3,5,2,4,3,1,1,2,5,2,2,3,4,
4247,1,5,4,4,3,4,3,2,5,5,3,2,5,2,4,5,2,5,4,1,1,5,2,1,3,2,2,5,2,5,
4248,5,4,1,2,4,1,1,3,1,4,5,1,4,3,2,5,1,3,2,2,3,4,1,2,4,2,4,1,2,3,
4249,5,5,4,2,1,3,3,5,5,5,4,1,5,5,2,4,5,1,3,5,4,2,3,4,2,5,2,2,3,5,
4250,2,2,3,3,4,2,1,5,4,1,5,4,4,3,3,3,5,3,4,4,4,5,2,4,3,2,3,5,1,4,
4251,3,5,4,2,3,3,5,3,4,4,4,5,4,5,4,2,1,4,2,5,3,1,5,1,2,3,1,4,5,4,
4252,3,2,4,4,1,5,4,1,5,3,5,1,2,2,1,1,3,2,3,2,1,5,5,5,1,3,2,1,2,3,
4253,5,2,1,1,2,1,1,1,2,2,3,1,5,2,5,4,5,2,5,5,2,2,3,5,2,5,3,3,3,4,
4254,2,3,1,2,2,3,5,3,1,2,4,2,1,3,2,4,4,1,2,5,3,3,5,5,5,3,5,5,3,4,
4255,2,1,2,1,2,5,1,1,5,2,3,5,2,2,2,1,5,2,1,1,2,4,4,3,3,4,5,3,4,5,
4256,3,1,1,2,2,5,2,5,4,2,3,5,1,2,2,1,4,4,5,4,3,2,5,5,4,1,4,1,3,2,
4257,4,5,1,3,4,4,1,3,5,2,1,4,4,1,2,3,3,3,3,3,3,4,4,2,5,2,5,3,4,2,
4258,2,1,2,1,4,1,3,4,2,3,3,2,1,1,2,5,2,4,2,4,4,4,3,1,5,5,3,2,1,2,
4259,4,5,4,3,4,2,2,1,3,4,5,1,4,2,5,3,5,5,4,2,2,4,1,5,2,3,5,2,3,4,
4260,4,3,4,5,5,5,4,3,5,1,5,4,2,5,3,2,2,5,3,5,4,3,2,3,4,1,1,4,3,2,
4261,5,4,5,1,2,1,5,3,4,1,3,5,2,5,1,1,5,3,5,1,4,3,2,3,4,2,3,3,3,3,
4262,1,4,3,5,4,3,4,1,2,5,2,1,5,5,1,5,1,4,5,3,5,5,2,1,2,4,3,4,3,1,
4263,1,3,1,5,2,4,5,3,3,5,2,3,2,5,2,1,4,2,1,1,1,3,3,5,5,5,2,4,5,4,
4264,1,2,5,4,2,4,1,5,3,5,4,1,3,5,1,5,3,5,3,1,3,3,2,3,2,2,4,5,2,4,
4265,1,3,1,3,5,3,4,2,1,4,4,1,4,2,3,4,3,2,5,4,5,4,3,2,5,2,1,4,5,4,
4266,2,3,5,3,1,5,1,4,1,2,2,1,2,3,4,5,3,1,5,2,4,2,4,3,5,4,3,1,3,4,
4267,1,1,5,4,3,1,5,1,5,4,1,2,3,1,5,1,5,2,3,2,4,5,2,3,2,1,5,3,3,1,
4268,4,1,3,4,3,2,5,1,1,4,3,2,5,1,3,4,4,2,4,3,5,4,4,4,4,3,1,3,3,5,
4269,5,5,1,5,2,2,2,4,1,3,1,2,3,1,4,1,3,1,2,1,1,3,1,3,4,1,4,1,2,4,
4270,2,3,1,1,2,5,4,1,1,5,5,4,2,4,4,5,4,2,3,3,3,2,1,1,2,2,5,4,4,2,
4271,1,2,5,5,1,2,2,4,4,2,4,5,2,1,3,3,4,2,4,5,4,2,5,4,4,2,2,5,1,5,
4272,3,2,4,4,2,2,4,3,2,4,2,1,1,2,2,4,4,5,5,2,3,5,3,4,3,2,5,3,5,2,
4273,4,1,5,5,3,3,4,1,3,2,3,3,5,1,3,5,4,4,1,2,4,5,2,5,3,4,2,4,1,4,
4274,2,4,5,5,4,5,5,3,2,3,5,1,2,1,2,4,3,2,1,5,5,2,3,5,5,5,3,4,1,2,
4275,1,5,3,5,5,2,4,3,2,3,5,3,1,4,5,2,2,5,5,1,3,5,2,3,2,5,1,1,4,2,
4276,5,2,4,3,4,3,3,4,4,2,3,4,1,3,2,4,2,3,4,1,4,3,1,2,5,4,5,2,1,5,
4277,5,2,2,4,5,1,5,5,2,4,1,3,3,5,2,2,3,1,2,3,2,5,5,3,3,5,2,2,5,1,
4278,5,4,2,4,5,3,4,3,5,5,1,2,3,4,4,5,2,5,4,1,5,2,2,1,1,1,4,4,5,1,
4279,1,1,4,2,1,1,2,4,5,5,1,4,4,5,1,5,2,3,1,3,5,3,2,2,2,3,3,4,3,5,
4280,4,3,4,4,5,5,4,1,4,2,1,1,4,2,3,1,4,4,3,2,1,2,1,3,3,1,5,1,5,1,
4281,3,3,2,5,5,3,3,5,4,3,4,1,2,2,4,2,4,3,3,3,4,2,4,2,4,4,2,3,3,2,
4282,5,5,1,2,2,5,4,2,4,5,4,3,3,1,4,1,5,1,3,1,3,1,2,2,3,1,4,2,4,5,
4283,5,3,3,4,4,4,4,2,1,3,4,2,1,5,5,2,5,5,5,5,5,3,4,1,1,2,5,1,5,4,
4284,1,1,5,2,4,3,3,3,4,3,5,1,1,1,3,4,3,4,1,3,5,5,4,4,2,3,3,5,4,5,
4285,1,4,1,4,3,2,4,2,1,2,1,4,2,3,4,4,5,5,1,2,1,5,3,4,4,4,1,4,1,4,
4286,5,5,3,5,2,3,2,4,5,2,1,3,2,1,3,1,1,2,2,3,5,1,2,1,4,5,1,1,3,4,
4287,2,5,4,3,4,3,3,2,4,3,1,4,3,1,1,4,1,3,4,3,5,2,4,5,2,1,4,1,5,2,
4288,2,4,1,5,5,5,2,4,1,3,4,5,5,1,4,5,1,1,2,2,4,3,5,1,5,2,2,3,2,5,
4289,1,5,2,1,5,5,2,3,2,4,2,5,4,3,5,1,2,1,5,5,1,2,5,3,4,5,1,5,2,3,
4290,2,3,5,3,1,1,2,1,3,3,4,2,3,1,3,2,2,1,1,2,5,3,2,1,2,3,4,5,4,2,
4291,1,5,1,5,1,3,2,2,1,2,4,4,5,4,4,3,4,2,1,3,1,4,2,3,2,1,2,1,2,3,
4292,3,4,2,1,4,5,4,2,3,1,2,2,5,4,3,5,1,2,4,4,2,1,4,1,4,5,5,1,4,5,
4293,5,4,1,4,2,4,4,3,5,2,5,3,1,4,5,3,3,3,4,1,2,2,5,5,3,2,2,1,5,4,
4294,2,4,3,5,4,5,2,3,4,1,3,5,1,2,1,5,2,4,1,4,4,3,4,3,5,1,1,4,4,2,
4295,3,5,4,4,4,3,3,1,1,3,5,3,5,3,3,1,3,1,3,3,4,3,4,5,2,1,2,1,3,2,
4296,4,3,2,5,1,3,4,5,3,5,4,4,2,1,2,4,5,3,1,5,2,4,5,5,5,5,1,2,4,1,
4297,3,5,4,2,4,5,4,4,3,5,3,4,2,4,1,2,4,4,2,3,2,3,2,5,4,3,1,1,3,5,
4298,5,5,1,1,2,5,4,4,5,5,5,1,5,4,2,3,4,4,2,3,4,5,2,4,3,1,3,5,5,2,
4299,2,2,4,3,3,5,1,5,1,1,4,2,2,2,3,5,2,4,1,4,2,3,3,2,4,3,2,1,3,5,
4300,3,5,5,4,2,5,1,4,5,1,3,2,5,2,1,5,1,5,4,2,1,5,3,1,4,4,2,1,4,5,
4301,3,5,4,3,5,5,5,4,3,1,4,3,1,1,5,5,2,5,3,3,4,3,2,2,3,5,3,4,4,5,
4302,4,5,5,5,1,1,3,2,4,2,2,4,3,1,2,2,1,2,2,5,4,2,1,5,3,4,3,1,4,5,
4303,3,4,2,4,5,5,4,5,4,2,1,4,5,1,5,4,3,5,3,2,2,2,4,1,1,4,2,2,4,3,
4304,3,1,3,1,5,1,3,2,1,5,1,3,2,5,4,1,1,2,4,5,1,5,5,5,5,3,5,3,4,2,
4305,5,4,1,5,4,3,1,2,5,3,5,3,3,5,5,1,3,4,4,4,1,5,4,4,5,1,5,3,3,3,
4306,4,5,3,1,3,5,1,3,1,4,5,1,5,4,3,2,1,2,1,3,5,2,1,3,2,5,5,4,4,4,
4307,5,3,3,2,4,4,3,3,2,4,5,1,5,3,2,3,2,1,5,3,1,3,2,3,2,4,5,3,5,1,
4308,4,2,3,5,2,1,2,5,5,1,2,3,4,1,1,5,5,5,1,4,1,3,1,3,3,3,2,4,4,1,
4309,1,2,1,2,1,3,3,1,3,3,4,3,4,5,1,3,3,3,1,1,1,1,1,5,4,4,3,1,1,1,
4310,1,5,5,3,4,3,3,3,4,1,1,3,2,1,1,3,4,1,3,3,4,1,4,4,4,3,3,4,4,4,
4311,3,3,2,2,1,4,3,4,4,5,5,5,2,2,3,4,3,2,2,2,1,4,1,1,2,1,1,1,4,3,
4312,4,1,2,3,1,3,4,2,4,2,2,5,4,5,1,5,5,4,5,4,3,5,4,2,4,5,2,1,2,1,
4313,4,5,1,2,3,1,4,3,1,2,5,1,3,1,2,1,1,3,4,3,1,1,4,1,1,3,5,4,2,3,
4314,2,3,2,4,1,1,1,3,4,3,4,4,2,2,3,5,5,3,3,5,1,1,3,5,3,1,5,4,4,1,
4315,2,3,3,4,4,5,5,3,2,1,4,5,2,4,5,2,2,1,4,4,2,1,4,3,2,2,2,5,4,1,
4316,1,1,1,3,1,3,4,4,4,5,1,4,3,5,3,1,5,2,4,5,4,2,2,2,3,4,5,3,5,4,
4317,3,2,5,4,4,2,5,4,2,5,4,1,1,2,4,2,4,5,1,1,3,5,2,5,4,4,4,5,3,2,
4318,3,1,5,1,1,5,1,1,3,1,1,2,3,2,1,3,3,2,4,1,3,5,3,2,5,5,5,1,1,1,
4319,2,5,2,3,4,2,1,1,1,5,4,5,2,4,4,5,5,3,4,5,2,4,1,1,5,4,3,3,3,5,
4320,2,4,4,3,3,5,3,5,1,5,3,4,3,2,2,2,5,2,3,5,4,1,3,4,5,4,4,2,3,1,
4321,5,4,2,1,2,5,1,4,2,4,3,4,1,4,1,4,5,3,1,3,3,3,2,5,2,2,5,3,5,4,
4322,5,3,5,5,4,5,4,1,2,3,3,3,2,2,1,2,3,4,2,4,3,2,3,5,2,1,1,4,2,4,
4323,2,3,4,2,1,1,1,4,3,4,1,5,1,2,4,4,4,3,3,3,1,5,1,1,1,4,2,3,5,5,
4324,3,4,3,5,3,4,4,1,5,4,5,4,5,5,5,3,3,4,3,4,4,5,1,1,1,3,1,2,4,3,
4325,5,3,4,4,5,1,2,2,3,3,5,2,2,1,4,5,3,4,3,3,4,3,1,1,3,4,1,2,5,4,
4326,4,5,4,4,1,3,1,1,4,3,1,2,4,2,5,3,2,3,3,2,1,1,3,4,2,3,5,2,5,1,
4327,2,1,5,5,1,2,5,1,2,4,4,4,3,5,3,1,3,4,4,1,3,3,5,1,5,4,4,5,1,5,
4328,2,5,4,4,2,2,1,1,4,1,1,3,4,1,3,5,2,4,3,3,5,3,2,4,4,2,1,1,2,4,
4329,1,4,2,5,2,5,4,2,2,3,5,5,2,3,2,4,4,2,2,3,4,1,2,4,1,1,3,2,4,4,
4330,3,5,1,4,5,1,2,2,3,3,4,3,3,5,2,3,4,5,1,3,1,4,2,1,5,3,5,2,5,3,
4331,4,4,2,2,1,5,5,3,1,4,5,5,3,1,2,1,5,2,2,1,5,4,5,1,2,4,3,1,4,3,
4332,4,5,2,5,3,1,2,3,2,1,1,5,2,1,4,4,2,2,4,2,2,5,4,4,5,4,5,4,1,1,
4333,5,1,4,1,4,3,2,2,2,2,2,3,1,5,1,5,3,4,2,5,4,5,5,4,1,3,1,4,2,1,
4334,5,1,4,3,4,2,5,5,4,3,1,2,5,1,5,5,2,5,4,2,2,1,2,1,4,5,1,4,3,4,
4335,3,1,2,1,5,1,5,5,2,4,2,5,4,2,3,4,5,1,2,3,3,1,4,1,3,1,5,5,1,1,
4336,4,3,1,1,4,4,2,1,1,5,4,5,1,2,4,5,5,1,4,2,3,5,3,3,1,2,4,2,5,3,
4337,5,3,2,4,1,3,5,5,3,3,1,2,4,5,1,5,1,1,2,5,3,5,4,3,3,1,3,2,4,2,
4338,4,3,4,4,4,2,2,4,1,5,5,5,4,4,5,4,5,5,4,5,4,3,1,3,5,3,3,2,5,4,
4339,2,1,4,3,5,5,4,2,3,2,2,3,4,4,3,1,2,3,2,1,5,1,5,1,2,2,1,3,2,2,
4340,2,5,5,3,3,4,1,3,4,5,5,2,4,5,1,3,2,4,2,5,2,3,5,5,3,3,1,2,1,5,
4341,2,5,5,5,2,1,5,5,5,4,2,3,2,5,4,5,1,5,5,2,2,2,3,2,2,4,4,1,2,3,
4342,2,1,4,4,1,1,1,5,2,4,2,2,2,1,5,1,5,4,5,2,1,3,5,3,1,2,5,5,3,1,
4343,2,1,2,5,5,5,5,5,5,2,3,5,3,2,2,1,4,3,5,1,5,5,4,5,2,5,1,4,3,4,
4344,4,4,3,5,4,5,4,4,2,4,1,2,2,2,3,3,3,5,3,4,5,3,4,1,1,1,5,2,5,4,
4345,5,1,2,1,5,4,5,3,2,5,3,1,2,5,5,3,5,3,5,3,1,3,1,4,5,3,1,4,1,4,
4346,3,3,4,2,1,4,1,5,1,2,3,3,3,4,5,4,4,1,4,5,4,2,5,2,4,3,5,1,1,4,
4347,3,1,4,5,2,2,2,1,5,2,2,4,5,3,4,4,5,4,2,2,5,3,4,1,2,3,3,5,4,2,
4348,4,3,3,2,4,1,4,2,4,4,5,2,2,1,5,4,1,2,2,3,5,4,5,5,3,1,1,2,4,2,
4349,5,5,1,3,3,3,4,4,5,5,2,1,5,3,5,2,1,4,3,1,5,5,3,4,3,2,5,2,1,4,
4350,1,2,2,4,3,1,1,1,3,2,4,3,3,4,2,5,1,3,4,5,1,4,4,5,2,2,4,2,1,1,
4351,1,5,5,1,5,5,4,1,3,5,2,3,1,5,2,5,1,2,5,2,1,3,3,4,3,4,3,3,3,1,
4352,2,2,2,1,5,1,3,5,2,5,5,4,3,5,2,5,2,1,5,2,1,4,4,5,1,1,3,2,2,1,
4353,5,1,5,4,5,5,3,1,1,5,3,3,5,2,5,5,5,3,3,3,1,4,1,4,2,4,5,2,4,5,
4354,2,5,3,1,4,1,1,3,4,2,1,3,2,1,2,4,4,3,5,1,5,2,5,3,5,1,3,3,5,3,
4355,5,1,5,3,4,4,5,3,2,4,3,1,2,1,5,2,4,2,5,2,3,5,2,5,1,1,3,3,3,5,
4356,3,4,5,5,4,5,2,2,3,2,2,3,3,2,4,2,1,4,1,5,2,2,3,4,5,4,3,1,5,4,
4357,3,3,1,3,1,4,3,1,5,1,1,5,2,4,4,3,1,2,3,5,5,1,2,4,5,2,3,4,1,3,
4358,4,4,2,4,2,2,5,3,2,5,4,1,4,2,2,5,4,1,4,5,4,4,3,3,2,3,3,4,1,2,
4359,2,2,2,4,1,4,1,5,5,4,4,4,3,5,4,3,5,1,4,2,2,2,3,1,4,1,3,3,1,3,
4360,5,1,2,1,4,4,2,4,5,3,2,4,2,3,2,1,1,3,5,5,4,2,1,5,4,5,1,2,3,3,
4361,4,1,3,5,2,2,1,5,5,2,3,3,5,3,3,5,2,4,4,2,4,4,3,4,3,5,5,1,5,2,
4362,4,4,2,4,3,4,5,1,2,3,4,3,4,4,1,4,1,3,4,2,5,1,5,5,4,3,5,1,3,5,
4363,1,5,3,3,1,4,4,4,1,4,1,1,3,5,5,5,2,5,5,5,3,3,3,4,3,2,4,2,4,2,
4364,5,3,5,3,4,1,5,2,2,5,2,1,5,5,3,4,5,1,1,4,4,2,5,1,1,3,3,3,5,5,
4365,5,1,2,4,5,2,1,3,2,3,5,2,3,1,1,4,1,4,1,1,2,4,5,1,5,2,4,4,2,3,
4366,5,2,1,4,4,1,1,4,2,3,5,3,1,4,2,2,1,4,1,5,2,2,2,4,2,3,4,5,1,2,
4367,1,3,2,5,1,3,5,4,5,3,4,5,5,3,4,2,1,3,1,5,3,3,1,5,2,4,5,5,3,3,
4368,5,4,1,3,3,2,1,2,3,2,5,1,3,1,2,4,2,4,2,4,3,4,5,2,2,2,1,2,5,4,
4369,1,3,3,2,1,4,1,3,5,4,5,5,4,1,3,2,5,4,3,5,2,4,3,1,5,4,2,1,1,5,
4370,3,5,3,5,1,1,4,5,3,3,3,4,1,2,5,2,1,4,1,4,2,3,1,4,4,3,5,2,4,1,
4371,5,4,1,4,3,3,4,2,5,1,2,5,3,3,3,5,3,2,5,5,1,1,5,5,2,4,1,3,2,1,
4372,1,4,4,4,3,5,2,5,2,4,2,1,5,5,5,2,2,1,5,4,5,5,5,3,2,1,5,4,5,5,
4373,3,4,2,5,2,3,4,5,2,5,3,2,1,4,2,2,1,5,5,2,5,5,5,1,5,4,5,5,3,3,
4374,4,4,3,5,3,4,5,4,4,5,1,3,5,5,3,2,3,4,1,2,3,1,4,2,3,4,4,2,2,4,
4375,1,1,2,2,2,3,4,3,3,1,3,5,4,2,1,2,4,5,4,1,3,3,2,5,5,5,5,5,5,2,
4376,4,5,4,5,3,3,5,5,5,4,5,3,1,1,2,1,2,2,3,3,3,5,2,1,2,4,1,4,3,5,
4377,5,1,1,3,4,4,5,2,4,1,2,4,2,1,2,2,3,3,1,4,3,4,1,4,2,2,4,4,2,1,
4378,3,2,5,5,4,5,1,4,2,5,2,4,3,2,5,5,5,1,4,1,2,1,1,3,3,4,4,1,5,3,
4379,3,5,1,4,4,4,4,3,2,1,1,1,4,2,4,1,4,3,1,5,1,4,2,1,2,5,1,5,3,1,
4380,4,4,5,1,1,4,3,3,2,1,3,5,3,3,4,5,2,5,3,2,5,1,2,2,2,4,3,1,5,5,
4381,1,2,3,4,5,3,1,1,4,1,1,3,5,4,3,4,3,2,5,5,5,4,1,1,1,4,4,1,4,5,
4382,5,5,5,3,5,3,2,2,5,1,4,2,3,1,1,2,5,4,4,1,5,4,5,2,3,5,1,1,3,3,
4383,1,3,5,3,5,5,3,5,1,5,1,5,3,3,1,1,5,5,1,3,5,1,2,3,5,2,1,3,5,5,
4384,3,1,2,3,2,3,4,5,4,5,2,4,3,3,3,2,5,2,4,1,1,1,5,5,2,2,4,1,1,2,
4385,3,4,3,1,1,4,2,1,3,1,2,2,4,4,3,3,1,4,5,3,3,1,3,4,2,1,1,2,2,4,
4386,4,2,4,1,4,5,4,3,2,1,1,4,5,5,4,5,4,3,3,1,5,3,5,1,1,2,2,5,5,4,
4387,3,5,5,4,1,4,2,4,5,5,1,1,5,3,1,2,4,1,4,5,3,3,1,2,5,2,3,4,2,1,
4388,3,2,1,5,5,1,4,2,2,2,3,5,3,5,1,3,2,4,5,2,3,1,5,2,2,3,5,4,5,4,
4389,1,3,1,1,3,1,3,3,1,3,2,4,3,4,4,4,2,1,1,1,5,5,3,1,2,4,5,3,3,1,
4390,3,4,3,3,3,3,4,2,3,2,4,5,5,4,1,3,1,1,5,1,5,4,2,4,2,1,4,2,2,4,
4391,3,5,3,2,1,4,3,5,3,3,4,4,3,1,1,3,4,5,2,2,3,1,2,3,1,4,1,3,4,2,
4392,2,5,4,3,3,4,4,4,2,5,2,3,1,4,5,4,3,1,2,2,1,4,1,3,4,5,1,1,2,3,
